translation_gain,rotation_gain,damping,horizon_s,simulated_time_s,steps,final_position_error_norm,final_rotation_error_norm,position_rms_error,rotation_rms_error,peak_position_error_norm,peak_rotation_error_norm,settling_time_s,target_reached,target_reached_time_s,mean_joint_velocity_norm,max_joint_velocity_norm,control_smoothness,oscillation_metric,mean_min_singular_value,min_min_singular_value,max_condition_number,mean_manipulability,diverged,failure_reason,score
2.0,20.0,0.03,5.0,5.001999999999671,2501,0.7664850967354497,1.5233158746154019,0.8586521720688652,1.806548518762759,1.0511129110082797,2.3368820181451024,nan,False,nan,1.6981791120520315,2.381307493730319,0.20345545583285565,58.77495965408247,0.003053913268166541,0.00037073224697659204,5210.144839287175,0.0013331407746061514,False,,116.42371068704375
4.0,0.0,0.01,5.0,5.001999999999671,2501,0.34275374245770596,2.657698044561519,0.41411114526742976,2.5131100884136424,0.5405017585406429,2.7471134750901105,nan,False,nan,1.3997145515187568,2.2098065905335673,0.3069427710036244,0.504441121428675,0.001465257390205218,1.843542113846337e-06,1026359.0304232872,0.0009043030116846311,False,,76.74166243745509
4.0,0.0,0.03,5.0,5.001999999999671,2501,0.3643836507665544,2.616454519298114,0.4020053209120976,2.5150041244211674,0.5420809373155286,2.7785388213931506,nan,False,nan,1.5693516758988177,2.175429235269902,0.059950905989439675,1.431875214253991,0.001666752552747665,3.002156284816948e-06,629306.5862567144,0.0010284071133812842,False,,76.25577212251014
4.0,2.0,0.01,5.0,5.001999999999671,2501,0.000584011266871858,0.0027437840177253784,0.21135363118519984,0.5030221698091654,0.565727632733764,1.5707963267948966,4.273999999999751,True,1.6400000000000012,0.9771472937742043,2.182010731234359,0.01416866050610541,0.32257717620494,0.11250513932178131,0.025796823670907996,74.90441656485473,0.0408585160728738,False,,34.791685523680464
4.0,2.0,0.03,5.0,5.001999999999671,2501,0.0005981844265226597,0.002733851621154215,0.20607007685424605,0.5152192584223316,0.5771020437850005,1.5707963267948966,4.28599999999975,True,1.8400000000000014,1.0343434093510337,2.1497122077341246,0.014415213258178796,0.37146948180840994,0.10621909929453843,0.02622543488504823,73.6796742928088,0.03772790630969651,False,,34.79111498960953
4.0,4.0,0.01,5.0,5.001999999999671,2501,0.0005824237448189758,0.0013918350290354105,0.21292663839575396,0.5233157582011322,0.5621194505418237,1.5707963267948966,4.075999999999773,True,1.7520000000000013,0.9279393310013903,2.2308273683600133,0.010790368968675272,0.05467246112924058,0.10860773787069555,0.024318404102789917,79.45745981895652,0.039245077498919825,False,,35.036580381678284
4.0,4.0,0.03,5.0,5.001999999999671,2501,0.0025721806732475275,0.02190495196519218,0.2065193121308293,0.570677880835083,0.575561576831166,1.5707963267948966,4.313999999999747,True,2.5499999999999408,1.09527531360858,2.2307134498623906,0.011584447099518818,0.1859202666728112,0.1017314400976308,0.006076822541271593,310.78489929630183,0.037035551312694204,False,,35.45177596385283
4.0,6.0,0.01,5.0,5.001999999999671,2501,0.000554701637965386,0.001041387634676886,0.19513853333972125,0.5275828370594705,0.5405017585406429,1.5707963267948966,3.157999999999874,True,1.8520000000000014,1.152010550625834,2.4119447955217947,0.026038091246218108,0.08378614313233085,0.05667147134836548,0.0005309884976139378,3596.47692140777,0.01867944150633956,False,,33.551241039969284
4.0,6.0,0.03,5.0,5.001999999999671,2501,0.0005795382440065604,0.001054940988624853,0.18896783691052418,0.5226017313126339,0.545193463399832,1.5707963267948966,1.7340000000000013,True,1.7340000000000013,1.1097738168602702,2.3932111354634498,0.015563814499994073,0.06846378853205515,0.055261666323353296,0.0005577042098942304,3403.447585829405,0.017832214233726707,False,,33.15211068411618
4.0,8.0,0.01,5.0,5.001999999999671,2501,0.0005340553414850762,0.0007919017620252673,0.21369672723301464,0.54809458216782,0.5405017585406429,1.5707963267948966,3.029999999999888,True,3.029999999999888,1.252844941252148,2.3907836424969133,0.0321008755706138,0.10757967208334822,0.053383816119096955,0.0004948828521443026,3903.4565757524774,0.01667369448728763,False,,35.04980681928451
