condition,training_seed,evaluation_mode,episode,success,impact_safe,stable_hold,first_contact_peak_force_n,force_exceeded_18n,force_exceeded_36n,emergency_failure,safety_violation,failure_category,failure_reason,hold_time_s,episode_return,final_phase,mass,friction,final_box_speed_mps,actor_residual_abs_mean,policy_command_delta,max_policy_command_delta
D3,17,learned,89,False,True,False,15.633606577240752,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,full,0.670320389540348,1.0790204426581789,0.08646742625072376,3.4477637389407496,1.3343246724795212,2.5015869140625
D3,17,learned,90,False,True,False,13.408170406651596,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,warmup,0.4871652420600959,1.1732984908471253,0.19533191173090833,3.3308776276612706,1.2695539590457212,2.504110097885132
D3,17,learned,91,False,True,False,14.821314043334905,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,intermediate,0.5063899162248642,1.2129222183053707,0.08765882979903393,3.435103532634144,1.3547675579108975,2.517659902572632
D3,17,learned,92,False,True,False,10.749905196744784,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,full,0.39331817024535876,1.05629062348945,0.027316161149065148,3.0503047442456657,0.9372367023869798,2.544178009033203
D3,17,learned,93,False,True,False,13.80493971315425,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,warmup,0.4809392138214365,1.1890876549511458,0.29853994400985256,3.434264106959801,1.3749749758621541,2.5123260021209717
D3,17,learned,94,False,True,False,13.021240341364129,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,intermediate,0.5615218737550742,1.3768853723217598,0.27427233330739903,3.382692428991882,1.4248279596750553,2.5492031574249268
D3,17,learned,95,False,True,False,14.4822447328277,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,full,0.6818918618697445,0.7643543624064467,0.08030075192813897,2.949403911307234,0.8588905528103564,2.551622152328491
D3,17,learned,96,False,True,False,13.63550464847858,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,warmup,0.5053135879878038,1.1841457332405028,0.2569212732041874,3.386507961619423,1.370821146404042,2.498396635055542
D3,17,learned,97,False,True,False,13.702959191547652,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,intermediate,0.5212111576019438,1.2965194086396024,0.309975574025703,3.223614862678336,1.2132755754888058,2.510702133178711
D3,17,learned,98,False,True,False,8.53993826516584,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,full,0.3626765151612195,1.1750646730460341,0.6252371043271499,3.3362777223258,1.5463743888098618,2.555232286453247
D3,17,learned,99,False,True,False,14.581438868877342,True,True,False,True,emergency force,emergency contact force exceeded,0.0,0.0,warmup,0.4854086464968972,1.192907376054963,0.24321217580308266,3.2567021095639954,1.084861135583813,2.4978251457214355
D3,17,zero,0,True,True,True,11.738354911025425,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5128083197961336,1.1512648415214817,0.020524704885670875,0.0,0.0,0.0
D3,17,zero,1,True,True,True,10.830579550058902,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5583821710176411,1.2738890168815886,0.021524058705885075,0.0,0.0,0.0
D3,17,zero,2,True,True,True,14.616173209565286,False,False,False,False,,,5.009999999999938,0.0,full,0.42594280942227786,0.9534267532589371,0.01892775203049847,0.0,0.0,0.0
D3,17,zero,3,True,True,True,11.568182226702957,False,False,False,False,,,5.009999999999938,0.0,warmup,0.509978780669319,1.1525834806578006,0.019745057731862987,0.0,0.0,0.0
D3,17,zero,4,True,True,True,12.364718741778496,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5696580900535205,1.2016692008919285,0.022633081379030535,0.0,0.0,0.0
D3,17,zero,5,True,True,True,13.186414426163863,False,False,False,False,,,5.009999999999938,0.0,full,0.4265115823194439,1.437154991672124,0.01958959302918034,0.0,0.0,0.0
D3,17,zero,6,True,True,True,12.46223287268657,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5075895884587166,1.2407813524535225,0.020192722766563982,0.0,0.0,0.0
D3,17,zero,7,True,True,True,12.261601811426459,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.48690102169905397,1.038737655570714,0.01861121414637554,0.0,0.0,0.0
D3,17,zero,8,True,True,True,14.926811516078901,False,False,False,False,,,5.009999999999938,0.0,full,0.505785052514625,1.5431761150884702,0.020777114905751404,0.0,0.0,0.0
D3,17,zero,9,True,True,True,12.771315230132634,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49479990440431754,1.1688952171756082,0.019264537339446296,0.0,0.0,0.0
D3,17,zero,10,True,True,True,12.521168372504572,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5579570453338745,1.2889912019305365,0.02131871344685938,0.0,0.0,0.0
D3,17,zero,11,True,True,True,13.487418966169331,False,False,False,False,,,5.009999999999938,0.0,full,0.637714525300757,1.1834188609198721,0.021447244954935992,0.0,0.0,0.0
D3,17,zero,12,True,True,True,11.846786047031546,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5009263118149376,1.2188247958799947,0.01921838984294255,0.0,0.0,0.0
D3,17,zero,13,True,True,True,11.137920408588595,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5721493389616075,1.0132527290956106,0.020717342775059128,0.0,0.0,0.0
D3,17,zero,14,False,True,False,15.155238321123084,False,False,False,False,unstable box motion,timeout,0.03,0.0,full,0.47084174840317594,1.1668854451158555,0.026557507917864553,0.0,0.0,0.0
D3,17,zero,15,True,True,True,12.399727102133248,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48738766261608873,1.2336237205624674,0.019552985343880152,0.0,0.0,0.0
D3,17,zero,16,True,True,True,10.543584403839262,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.44463355547976935,1.2760410585312312,0.020276664806378623,0.0,0.0,0.0
D3,17,zero,17,True,True,True,15.672199567182052,False,False,False,False,,,5.009999999999938,0.0,full,0.545833674323523,1.1579762526510662,0.017107805017850253,0.0,0.0,0.0
D3,17,zero,18,True,True,True,11.322579746573014,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49298274539423165,1.2346759141610777,0.01925566826692108,0.0,0.0,0.0
D3,17,zero,19,True,True,True,11.155680855521663,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4838916734878356,1.3374730526845824,0.024876101120294845,0.0,0.0,0.0
D3,17,zero,20,True,True,True,13.026208480181129,False,False,False,False,,,5.009999999999938,0.0,full,0.5020057240424289,0.7954649007207342,0.01789318386298323,0.0,0.0,0.0
D3,17,zero,21,True,True,True,12.683176769608474,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4904104543646842,1.1673474497063143,0.018642198329941247,0.0,0.0,0.0
D3,17,zero,22,True,True,True,10.681627400806933,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4526350727341898,1.1252112590506311,0.018561166107325437,0.0,0.0,0.0
D3,17,zero,23,True,True,True,16.48203204477007,False,False,False,False,,,5.009999999999938,0.0,full,0.4904961771661215,1.343875645190756,0.019752857920643112,0.0,0.0,0.0
D3,17,zero,24,True,True,True,11.429635162153506,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5109693765412465,1.211283449106051,0.019960664302061885,0.0,0.0,0.0
D3,17,zero,25,True,True,True,11.548916252243453,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5317344461251952,1.0067531604749642,0.023471311417128774,0.0,0.0,0.0
D3,17,zero,26,True,True,True,13.734417413825255,False,False,False,False,,,5.009999999999938,0.0,full,0.5135364956319597,0.9791037239291087,0.019078146087533176,0.0,0.0,0.0
D3,17,zero,27,True,True,True,13.644535779155124,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48896578770858773,1.2364416551319382,0.019642584295162437,0.0,0.0,0.0
D3,17,zero,28,True,True,True,12.733471125530139,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.46606083056516756,1.0333475627374389,0.018909839435079328,0.0,0.0,0.0
D3,17,zero,29,True,True,True,12.599032010864597,False,False,False,False,,,5.009999999999938,0.0,full,0.4781300590747878,1.1076903259488948,0.017900430311176076,0.0,0.0,0.0
D3,17,zero,30,True,True,True,12.103391048363374,False,False,False,False,,,5.009999999999938,0.0,warmup,0.500472282046089,1.2042566690466316,0.02134140268833359,0.0,0.0,0.0
D3,17,zero,31,True,True,True,9.765438339959955,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.42123466907856777,1.253002323925152,0.02106934490308074,0.0,0.0,0.0
D3,17,zero,32,True,True,True,15.514522121129373,False,False,False,False,,,5.009999999999938,0.0,full,0.49655863214725254,1.0809459611070078,0.020464976506717518,0.0,0.0,0.0
D3,17,zero,33,True,True,True,12.160583709270684,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4824355574271533,1.21891463319844,0.01879245097104759,0.0,0.0,0.0
D3,17,zero,34,True,True,True,12.147443313738606,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5593516103811621,1.3360529847388807,0.024879432704356705,0.0,0.0,0.0
D3,17,zero,35,True,True,True,13.55928262275364,False,False,False,False,,,5.009999999999938,0.0,full,0.5821520363062294,0.9352893720189832,0.018317930834546144,0.0,0.0,0.0
D3,17,zero,36,True,True,True,13.716412862449031,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49003588725688896,1.1949944693625023,0.01796843022675573,0.0,0.0,0.0
D3,17,zero,37,True,True,True,11.095700036819728,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.47202966125532003,1.0718062194041447,0.018868581266375584,0.0,0.0,0.0
D3,17,zero,38,True,True,True,13.880949274654087,False,False,False,False,,,5.009999999999938,0.0,full,0.39720311956649396,1.1780777381288443,0.019673506655049418,0.0,0.0,0.0
D3,17,zero,39,True,True,True,11.526520114446598,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48760734892737573,1.2436457867865334,0.019385065029217455,0.0,0.0,0.0
D3,17,zero,40,True,True,True,12.061099445506247,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4697590305539757,1.000828031345263,0.017596014798999617,0.0,0.0,0.0
D3,17,zero,41,True,True,True,11.504657684614092,False,False,False,False,,,5.009999999999938,0.0,full,0.5399893072381774,1.543457179043201,0.02173951781237901,0.0,0.0,0.0
D3,17,zero,42,True,True,True,12.897892983577803,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4885757854329753,1.2269349832847654,0.019759561578133057,0.0,0.0,0.0
D3,17,zero,43,True,True,True,12.537669787151682,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5760872145672483,1.17039712756378,0.020583550771206962,0.0,0.0,0.0
D3,17,zero,44,False,True,False,15.096611338962546,False,False,False,False,unstable box motion,timeout,4.319999999999952,0.0,full,0.38303639555873803,1.338079672902308,0.024257387971864056,0.0,0.0,0.0
D3,17,zero,45,True,True,True,11.375084214706135,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49174394141055583,1.2240044962498438,0.021107896776920747,0.0,0.0,0.0
D3,17,zero,46,True,True,True,12.188356921533073,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.43827127758724876,1.208110249995769,0.019624434893668836,0.0,0.0,0.0
D3,17,zero,47,True,True,True,12.631155603772365,False,False,False,False,,,5.009999999999938,0.0,full,0.6424065509628292,1.102805538886461,0.02234347624032534,0.0,0.0,0.0
D3,17,zero,48,True,True,True,12.103540904387291,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5085148659503609,1.174116055562226,0.019925626213098395,0.0,0.0,0.0
D3,17,zero,49,False,True,False,10.888682556938575,False,False,False,False,unstable box motion,timeout,4.9199999999999395,0.0,intermediate,0.45103892656726835,1.2464647082307405,0.023403004107901977,0.0,0.0,0.0
D3,17,zero,50,True,True,True,12.871844227990742,False,False,False,False,,,5.009999999999938,0.0,full,0.3726770816353148,1.4920678302689376,0.018474518983907312,0.0,0.0,0.0
D3,17,zero,51,True,True,True,12.593188389920833,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5121655145357621,1.2468573748815532,0.021948901648773615,0.0,0.0,0.0
D3,17,zero,52,True,True,True,11.146518413117931,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5619201427171274,1.0007040595710093,0.020153368232881087,0.0,0.0,0.0
D3,17,zero,53,False,True,False,10.933532139994828,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5243303082272294,0.9612646556452364,0.02704959192079744,0.0,0.0,0.0
D3,17,zero,54,True,True,True,11.645497721620153,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4863359531545361,1.2434969451900522,0.019740720266721527,0.0,0.0,0.0
D3,17,zero,55,True,True,True,10.372984641335833,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4252483777736942,1.264293204911614,0.019829078470073987,0.0,0.0,0.0
D3,17,zero,56,True,True,True,15.660273121656271,False,False,False,False,,,5.009999999999938,0.0,full,0.5295575228792385,1.4527831122188495,0.02125027016567552,0.0,0.0,0.0
D3,17,zero,57,True,True,True,11.664993813367882,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5141180905828481,1.2082259258941315,0.020046614578491457,0.0,0.0,0.0
D3,17,zero,58,True,True,True,12.833310439344888,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.44073145090136284,1.0827524946051303,0.017661037809848682,0.0,0.0,0.0
D3,17,zero,59,False,True,False,10.786813377918,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5261049150037435,1.2326145627183616,0.028961401730140612,0.0,0.0,0.0
D3,17,zero,60,True,True,True,14.057405083535322,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5030441815117926,1.235296079410372,0.01947456560739661,0.0,0.0,0.0
D3,17,zero,61,True,True,True,11.722104758643887,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5389551631654701,1.197412975915647,0.0213238570614697,0.0,0.0,0.0
D3,17,zero,62,True,True,True,10.638377386630937,False,False,False,False,,,5.009999999999938,0.0,full,0.37411391740488836,0.778022602554542,0.01676448897332273,0.0,0.0,0.0
D3,17,zero,63,True,True,True,12.649191696082571,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5180958832674765,1.1775949033705304,0.021361247207560653,0.0,0.0,0.0
D3,17,zero,64,True,True,True,10.973253038263325,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4319834064826628,1.2497602045329117,0.021161324741186725,0.0,0.0,0.0
D3,17,zero,65,True,True,True,15.340810501620641,False,False,False,False,,,5.009999999999938,0.0,full,0.46955263519301244,1.3618770382643257,0.01980480690814856,0.0,0.0,0.0
D3,17,zero,66,True,True,True,12.677741184117474,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5144610774914211,1.2260844704151872,0.020090461804586887,0.0,0.0,0.0
D3,17,zero,67,True,True,True,11.289540440513754,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4243514781482216,1.2158876925074258,0.01831588588599263,0.0,0.0,0.0
D3,17,zero,68,True,True,True,15.368647798306753,False,False,False,False,,,5.009999999999938,0.0,full,0.41267677704972583,0.8528733183238331,0.01889109077635428,0.0,0.0,0.0
D3,17,zero,69,True,True,True,13.02834171804609,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49438308838503003,1.1989058255816771,0.02116964247775522,0.0,0.0,0.0
D3,17,zero,70,True,True,True,12.037024274117723,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.45607536866522447,1.0072921878164434,0.0192772741060451,0.0,0.0,0.0
D3,17,zero,71,False,True,False,15.433544709994084,False,False,False,False,unstable box motion,timeout,4.989999999999938,0.0,full,0.4890386342296652,1.3446198045538313,0.022905367738605516,0.0,0.0,0.0
D3,17,zero,72,True,True,True,11.253358843153073,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5181769401123936,1.2214768875486623,0.021342074279822477,0.0,0.0,0.0
D3,17,zero,73,True,True,True,12.704304638292744,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.47561330230223386,1.274057400905906,0.019915115891681334,0.0,0.0,0.0
D3,17,zero,74,False,True,False,16.170052108648875,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.6302656463012763,1.2363069994594955,23.177463378213357,0.0,0.0,0.0
D3,17,zero,75,True,True,True,11.439538438209095,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5128891502103221,1.1693339809485719,0.021418575610176786,0.0,0.0,0.0
D3,17,zero,76,True,True,True,13.65858490353449,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5029775957233502,1.1173203785729031,0.02069733803756278,0.0,0.0,0.0
D3,17,zero,77,True,True,True,12.9885380553889,False,False,False,False,,,5.009999999999938,0.0,full,0.6217022090206814,1.178149402500111,0.02167264268834317,0.0,0.0,0.0
D3,17,zero,78,True,True,True,11.579932007309846,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48107140492051537,1.2237028225935525,0.02093420330393901,0.0,0.0,0.0
D3,17,zero,79,True,True,True,13.327972300868613,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5582002597826974,1.2360374228455522,0.022487497815232696,0.0,0.0,0.0
D3,17,zero,80,True,True,True,16.79779276338605,False,False,False,False,,,5.009999999999938,0.0,full,0.5342840136425704,1.0989328427743525,0.01937287022145817,0.0,0.0,0.0
D3,17,zero,81,True,True,True,11.702742204433184,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5198020969208147,1.2222703211615975,0.0213072660232238,0.0,0.0,0.0
D3,17,zero,82,True,True,True,12.239620224079825,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5418115409414938,1.2476588704407745,0.024569543678928565,0.0,0.0,0.0
D3,17,zero,83,True,True,True,11.423128473811131,False,False,False,False,,,5.009999999999938,0.0,full,0.48067514698452624,1.3134212480291771,0.01974474007279419,0.0,0.0,0.0
D3,17,zero,84,True,True,True,13.588868421141397,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5182181653316911,1.240184064601315,0.019831222033441214,0.0,0.0,0.0
D3,17,zero,85,True,True,True,11.356662981263307,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4215685252329265,1.096261173554801,0.01684891901132032,0.0,0.0,0.0
D3,17,zero,86,True,True,True,12.991816402205323,False,False,False,False,,,5.009999999999938,0.0,full,0.45929631408227567,1.3403272016459777,0.02044558400660955,0.0,0.0,0.0
D3,17,zero,87,True,True,True,12.987130020782711,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5101437457234121,1.2259015013553074,0.020767704750459248,0.0,0.0,0.0
D3,17,zero,88,True,True,True,13.57414980434687,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.510237487959977,1.36657991163753,0.021568404595461662,0.0,0.0,0.0
D3,17,zero,89,True,True,True,13.648355069340372,False,False,False,False,,,5.009999999999938,0.0,full,0.670320389540348,1.0790204426581789,0.020731911146645784,0.0,0.0,0.0
D3,17,zero,90,True,True,True,12.41082013218532,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4871652420600959,1.1732984908471253,0.0192726020695391,0.0,0.0,0.0
D3,17,zero,91,True,True,True,13.973000566125918,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5063899162248642,1.2129222183053707,0.021088217757763466,0.0,0.0,0.0
D3,17,zero,92,True,True,True,15.406735437934145,False,False,False,False,,,5.009999999999938,0.0,full,0.39331817024535876,1.05629062348945,0.021598286396971207,0.0,0.0,0.0
D3,17,zero,93,True,True,True,12.04264228239495,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4809392138214365,1.1890876549511458,0.019615753589066653,0.0,0.0,0.0
D3,17,zero,94,True,True,True,11.194654704593827,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5615218737550742,1.3768853723217598,0.02209375225901859,0.0,0.0,0.0
D3,17,zero,95,True,True,True,10.858965838949505,False,False,False,False,,,5.009999999999938,0.0,full,0.6818918618697445,0.7643543624064467,0.01789121460884787,0.0,0.0,0.0
D3,17,zero,96,True,True,True,11.483098209468753,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5053135879878038,1.1841457332405028,0.019967508628679808,0.0,0.0,0.0
D3,17,zero,97,False,True,False,11.251177835403844,False,False,False,False,unstable box motion,timeout,0.3000000000000001,0.0,intermediate,0.5212111576019438,1.2965194086396024,0.026252759252292687,0.0,0.0,0.0
D3,17,zero,98,True,True,True,14.224999763186673,False,False,False,False,,,5.009999999999938,0.0,full,0.3626765151612195,1.1750646730460341,0.018789776779400906,0.0,0.0,0.0
D3,17,zero,99,True,True,True,13.715144922363443,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4854086464968972,1.192907376054963,0.01923333992859854,0.0,0.0,0.0
D3,27,learned,0,True,True,True,11.595082766712355,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5128083197961336,1.1512648415214817,0.013773091927285054,0.4287792099019319,0.08491598210474678,2.0830929279327393
D3,27,learned,1,True,True,True,9.486283952055512,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5583821710176411,1.2738890168815886,0.020463789656610894,0.3814812615837716,0.07100232052645218,2.020521402359009
D3,27,learned,2,True,True,True,8.344732653645249,False,False,False,False,,,5.009999999999938,0.0,full,0.42594280942227786,0.9534267532589371,0.015207121273159716,0.35112853649187287,0.06371117581877886,1.9363335371017456
D3,27,learned,3,True,True,True,11.519612201801031,False,False,False,False,,,5.009999999999938,0.0,warmup,0.509978780669319,1.1525834806578006,0.015177291958200705,0.42845447907933976,0.08599343774397307,2.050978422164917
D3,27,learned,4,True,True,True,10.7196841113068,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5696580900535205,1.2016692008919285,0.01366460176691786,0.44209782418236243,0.08575510071162747,2.0634231567382812
D3,27,learned,5,False,True,False,,False,False,False,False,interception miss,box passed the interception workspace,0.0,0.0,full,0.4265115823194439,1.437154991672124,3.3972209790552865,1.7750119327222775,0.486967221262852,2.162144660949707
D3,27,learned,6,True,True,True,11.626345207898986,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5075895884587166,1.2407813524535225,0.012405836499396616,0.41840528763424134,0.08291872791571292,2.0657966136932373
D3,27,learned,7,False,True,False,12.106115643618933,False,False,False,False,unstable box motion,timeout,0.0,0.0,intermediate,0.48690102169905397,1.038737655570714,56.161108157936575,0.7171208310804665,0.4292995075249512,2.1566145420074463
D3,27,learned,8,False,True,False,,False,False,False,False,interception miss,box passed the interception workspace,0.0,0.0,full,0.505785052514625,1.5431761150884702,3.349775356532769,1.7706331373097912,0.48586898464256795,2.1585845947265625
D3,27,learned,9,True,True,True,10.157362928074079,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49479990440431754,1.1688952171756082,0.01642351565154323,0.4407233461552236,0.08631400249214494,2.097912073135376
D3,27,learned,10,True,True,True,10.067160554377118,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5579570453338745,1.2889912019305365,0.01570194406274948,0.38636241141739264,0.07556498470972252,2.0904650688171387
D3,27,learned,11,False,True,False,,False,False,False,False,interception miss,box passed the interception workspace,0.0,0.0,full,0.637714525300757,1.1834188609198721,3.4080177180404294,1.7811221362464145,0.49185647285696477,2.164480447769165
D3,27,learned,12,True,True,True,9.715934413887439,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5009263118149376,1.2188247958799947,0.02015523813345091,0.3728025411737028,0.06912991235326811,2.1097776889801025
D3,27,learned,13,True,True,True,10.941877819855684,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5721493389616075,1.0132527290956106,0.009153176769502298,0.4811259024788617,0.09254067275958713,1.9966490268707275
D3,27,learned,14,True,True,True,8.52049649122717,False,False,False,False,,,5.009999999999938,0.0,full,0.47084174840317594,1.1668854451158555,0.026392018641227682,0.30990645277917317,0.05707968116160394,1.9411081075668335
D3,27,learned,15,True,True,True,10.43239951249247,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48738766261608873,1.2336237205624674,0.015030657025554667,0.4141781847611688,0.08330123926347502,2.0849812030792236
D3,27,learned,16,True,True,True,8.970664486414442,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.44463355547976935,1.2760410585312312,0.018544319175220415,0.3895691175378815,0.07579759603736268,2.0248324871063232
D3,27,learned,17,False,True,False,,False,False,False,False,interception miss,box passed the interception workspace,0.0,0.0,full,0.545833674323523,1.1579762526510662,3.4675086291754362,1.809244352854605,0.516992345463321,2.172229290008545
D3,27,learned,18,True,True,True,10.281064862728368,False,False,False,False,,,5.009999999999938,0.0,warmup,0.49298274539423165,1.2346759141610777,0.015253694016273,0.40343367650065004,0.08089613828507128,2.110935926437378
D3,27,learned,19,True,True,True,10.230496550541762,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4838916734878356,1.3374730526845824,0.018940723982277786,0.3667831465895463,0.07324694139971512,2.0028579235076904
D3,27,learned,20,True,True,True,10.619461781236188,False,False,False,False,,,5.009999999999938,0.0,full,0.5020057240424289,0.7954649007207342,0.011104272033271646,0.5048144515703032,0.09235979449327873,2.0814731121063232
D3,27,learned,21,True,True,True,10.217596177403415,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4904104543646842,1.1673474497063143,0.016504764294560947,0.433836984008159,0.08546311145931806,2.098889112472534
D3,27,learned,22,True,True,True,9.912494167121285,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.4526350727341898,1.1252112590506311,0.012611113786080066,0.4156637485791114,0.08256244025199883,2.087571620941162
D3,27,learned,23,False,True,False,,False,False,False,False,interception miss,box passed the interception workspace,0.0,0.0,full,0.4904961771661215,1.343875645190756,3.54545841079714,1.7869983923880355,0.5102382113101581,2.165226697921753
D3,27,learned,24,True,True,True,10.356952544458519,False,False,False,False,,,5.009999999999938,0.0,warmup,0.5109693765412465,1.211283449106051,0.017833137267903146,0.41431039904723876,0.08334057878248412,2.0694334506988525
D3,27,learned,25,True,True,True,10.346350632000206,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5317344461251952,1.0067531604749642,0.01188271162579676,0.4734844530965714,0.09294086435421411,2.1067450046539307
D3,27,learned,26,False,True,False,13.866979906755043,False,False,False,False,insufficient grip,timeout,0.0,0.0,full,0.5135364956319597,0.9791037239291087,62.872048358178276,1.549608401815768,1.2186415730330296,2.1517856121063232
D3,27,learned,27,True,True,True,10.940483814380233,False,False,False,False,,,5.009999999999938,0.0,warmup,0.48896578770858773,1.2364416551319382,0.013857371080037416,0.43809679727635087,0.08704206722884716,2.0976030826568604
D3,27,learned,28,True,True,True,10.97122179411937,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.46606083056516756,1.0333475627374389,0.010195931018382986,0.4538239115661851,0.09125974989033152,2.097841739654541
D3,27,learned,29,True,True,True,11.654886909681757,False,False,False,False,,,5.009999999999938,0.0,full,0.4781300590747878,1.1076903259488948,0.015447156163049603,0.38383216838958406,0.07299983342299643,2.090040922164917
D3,27,learned,30,True,True,True,11.993865125654072,False,False,False,False,,,5.009999999999938,0.0,warmup,0.500472282046089,1.2042566690466316,0.01586182779688707,0.45160600747980545,0.08995129894942187,2.1041266918182373
D3,27,learned,31,True,True,True,9.110326383911948,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.42123466907856777,1.253002323925152,0.017384881112031424,0.39440465681526515,0.07907811114235137,2.0465452671051025
D3,27,learned,32,True,True,True,8.945265065943866,False,False,False,False,,,5.009999999999938,0.0,full,0.49655863214725254,1.0809459611070078,0.01991192580264848,0.3211348831305058,0.05903771347211908,1.8954540491104126
D3,27,learned,33,True,True,True,11.610813726692122,False,False,False,False,,,5.009999999999938,0.0,warmup,0.4824355574271533,1.21891463319844,0.01680716901907365,0.4063548243946735,0.08190328081333534,2.1158461570739746
D3,27,learned,34,True,True,True,10.337060961676702,False,False,False,False,,,5.009999999999938,0.0,intermediate,0.5593516103811621,1.3360529847388807,0.02153872107289805,0.3719400799739733,0.0717735700093019,1.9908021688461304
D3,27,learned,35,False,True,False,12.632560762715508,False,False,False,False,unstable box motion,timeout,0.0,0.0,full,0.5821520363062294,0.9352893720189832,57.00835096604245,0.6556503579079167,0.7227914738522044,2.1386444568634033
